Name,Original Price (Rs),Discounted Price (Rs),Discount,Product URL,Image URL
MAC LIPSTICK 606 KINDA SEXY 3.5G,8995,8995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mac-lipstick-606-kinda-sexy-3-5g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/773602685165_7e00570d-8330-4c39-9dc2-3ae85e866bdc.jpg?v=1721132862
EVELINE FLOWER GARDEN LIPSTICK # 03,2095,2095,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-flower-garden-lipstick-03,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000502324_5ca18f8c-2a10-4c9f-8e05-240a95f1c156.jpg?v=1763535472
AMRIJ #02 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-02-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707541_1.jpg?v=1693174265
BOURJOIS CHIC GOSSIP PINK LIPSTICK 3 PIECES SET,10500,10500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-chic-gossip-pink-lipstick-3-pieces-set,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616304350115_b643242c-2d8d-4fe5-b1b6-e7c0a1b6a54d.jpg?v=1744866197
HUDA BEAUTY LIQUID HUDA LIPSTICK SWEET TALKER,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-liquid-huda-lipstick-sweet-talker,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000386407.jpg?v=1746875214
HUDA BEAUTY LIQUID LIPSTICK WIFEY,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-liquid-lipstick-wifey,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000386409-1000.png?v=1693171044
BOURJOIS ROUGE VELVET THE LIPSTICK - 53 CARAMEL SALE,6000,6000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-rouge-velvet-the-lipstick-53-caramel-sale,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616306373358_d0e0ea9d-87a2-4809-b6b4-1d42633e97a0.jpg?v=1744866228
AMRIJ #03 DIVA MATTE LIPSTICK,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-03-diva-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707428.jpg?v=1693176470
FLORMAR DELUXE CASHMERE LIPSTICK DC28 3 GM,2290,2290,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-deluxe-cashmere-lipstick-dc28-3-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000101437-1000.png?v=1693172385
AMRIJ #11 DIVA MATTE LIPSTICK,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-11-diva-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707503-1.jpg?v=1693176464
MUSARRAT MISBAH MATT LUXE QUEEN BEE 4.2 GRAMS,1499,1499,No Discount,https://alfatah.pkhttps://alfatah.pk/products/musarrat-misbah-matt-luxe-queen-bee-4-2-grams,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000431586-1000.png?v=1693170704
HUDA BEAUTY LIQUID LIPSTICK PERFECTIONIST,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-liquid-lipstick-perfectionist,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291107571706_1.jpg?v=1693173055
EVELINE PLATINUM LIPSTICK NO 480,1495,1495,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-platinum-lipstick-no-480,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000378438_819694d5-0c5d-4326-b845-94423cc8426a.jpg?v=1763535553
RIMMEL LASTING FINISH LIPSTICK 01,1610,1610,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-lasting-finish-lipstick-01,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-16T162504.443.png?v=1693174954
RIVAJ HD COLOR CRUSH MATT LIPSTICK NO.5,1945,1945,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-color-crush-matt-lipstick-no-5,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T154543.747.png?v=1693176620
RIMMEL LASTING FINISH 730 PERFECT NUDE EXTREME LIPSTICK,2990,2990,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-lasting-finish-730-perfect-nude-extreme-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-13T105902.448.png?v=1760335204
EVELINE VELVET MATT LIPSTICK NO 507,1895,1895,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-velvet-matt-lipstick-no-507,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000378472-1000.png?v=1693171237
BOURJOIS ROUGE VELVET THE LIPSTICK - 47 ROSE BRUL,6000,6000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-rouge-velvet-the-lipstick-47-rose-brul,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616306373389_7c56dfbc-c23b-4382-864d-ebcee7efec46.jpg?v=1742298518
AMRIJ #12 DIVA MATTE LIPSTICK,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-12-diva-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707510.jpg?v=1693176462
FLORMAR DELUXE CASHMERE LIPSTICK 36 3 GM,2290,2290,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-deluxe-cashmere-lipstik-36-3-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-19T111438.868.png?v=1693183055
HUDA BEAUTY POWER BULLET MATTE LIPSTICK RENDEZ VOUS 3 GM,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-power-bullet-matte-lipstick-rendez-vous-3-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_04f5bbd5-fdad-4064-8512-ef7884e06de0.png?v=1766149856
NARS LIQUID LIPSTICK (ORGASM) 7ML,13900,13900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/nars-liquid-lipstick-orgasm-7ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/194251132020_1_9dd7b577-14d9-4ca9-8bed-dc862e6b46da.jpg?v=1720704175
EVELINE VELVET MATT LIPSTICK NO 510,1895,1895,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-velvet-matt-lipstick-no-510,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000378474_a3e68e71-d511-488c-836c-acf39b46fade.jpg?v=1763535557
AMRIJ #17 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-17-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354137-1000.png?v=1693171448
FLORMAR SHEER UP NEW SLS-010 THULIAN PINK LIPSTICK 3GM,1850,1850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-sheer-up-new-sls-010-thulian-pink-lipstick-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8682536012089_6f10bf15-9cda-4feb-a8ca-c1f905e732e8.jpg?v=1725705229
HUDA BEAUTY LIQUID LIPSTICK TRENDSETTER,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-liquid-lipstick-trendsetter,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000386428-1000.png?v=1693171040
RIMMEL FINISH KATE LIPSTICK 05 4 GM,1610,1610,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-finish-kate-lipstick-05-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3607345696003.jpg?v=1693180192
EVELINE OH MY LIPS LIQUID MATT LIPSTICK&LIP LINER NO. 14 CHO,2595,2595,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-oh-my-lips-liquid-matt-lipstick-lip-liner-no-14-cho,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000378434-1000.png?v=1693171250
BOURJOIS ROUGE VELVET INK LIPSTICK - 4 - MAUVE SWEET MAUVE,5670,5670,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-rouge-velvet-ink-lipstick-4-mauve-sweet-mauve,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3614228410854_1.jpg?v=1693175174
AMRIJ #12 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-12-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707640.jpg?v=1693176457
EVELINE VARIETE SATIN LIP STICK 01,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-variete-satin-lip-stick-01,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5901761941654_1a58c81d-275a-482e-af41-bc4d33e8eafc.jpg?v=1727955270
AMRIJ #19 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-19-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354139-1000.png?v=1693171447
AMRIJ #10 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-10-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354130-1000.png?v=1693171456
EVELINE PLATINUM LIPSTICK NO 429,1495,1495,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-platinum-lipstick-no-429,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000378436_dc51926c-fdb5-4bec-89a3-76440b355fd5.jpg?v=1763535552
MAC LIPSTICK RUBYWOO 3 GM,8995,8995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mac-lipstick-rubywoo-3-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/retro-matte-lipstick-ruby-woo-2.webp?v=1693179360
RIMMEL LONDON MEGA MATTE LIQUID LIP 200 PINK BLINK,2599,2599,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-london-mega-matte-liquid-lip-200-pink-blink,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616304350481_067240f4-f349-4da9-9efe-bdddee947a47.jpg?v=1721996089
AMRIJ #09 DIVA MATTE LIPSTICK,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-09-diva-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707480-1.jpg?v=1693176465
FLORMAR STRWBRRY MLKSHK 07 CLR MASTER LIPSTICK 3GM,2575,2575,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-strwbrry-mlkshk-07-clr-master-lipstick-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000375166-1000.png?v=1693171313
BOURJOIS ROUGA VELVET THE LIPSTICK 33 ROSE WATE,5515,5515,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-rouga-velvet-the-lipstick-33-rose-wate,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3614229339291_1da8b99b-84f3-4b56-8fde-84e89825e722.jpg?v=1731587886
AMRIJ #04 SELFIE READY LIPSTICK,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-04-selfie-ready-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354124-1000.png?v=1693171463
FLORMAR SHEER UP NEW SLS-001 HARMONY LIPSTICK 3GM,1850,1850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-sheer-up-new-sls-001-harmony-lipstick-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8682536011990_b8870200-8f9c-4fbf-a72f-c013761cc1e1.jpg?v=1721996429
RIVAJ HD COLOR CRUSH MATT LIPSTICK NO.20,1945,1945,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-color-crush-matt-lipstick-no-20,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T155343.807.png?v=1693176603
MAC LIPSTICK 626 WHIRL MATTE 3.5G,8995,8995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mac-lipstick-626-whirl-matte-3-5g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/773602685592_a2c374b4-0af3-4baf-a056-57a869397c83.jpg?v=1744895757
AMRIJ #01 DIVA MATTE LIPSTICK 3.8G,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-01-diva-matte-lipstick-3-8g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T121352.092.png?v=1693182746
RIMMEL LONDON MEGA MATTE LIQUID LIP 725 LOVE BITE,2599,2599,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-london-mega-matte-liquid-lip-725-love-bite,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616304350573_1dab3c3f-24d1-4b71-a619-28e269ab47b9.jpg?v=1734336056
EVELINE VELVET MATT LIPSTICK NO 517,1895,1895,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-velvet-matt-lipstick-no-517,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000531833_5099b820-e5ee-446f-8bf8-6c5879292a4e.jpg?v=1763535435
AMRIJ #13 DIVA MATTE LIPSTICK,1695,1695,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-13-diva-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446707527.jpg?v=1693176461
HUDA BEAUTY POWER BULLET MATTE LIPSTICK HONEY MOON 3 GM,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-power-bullet-matte-lipstick-honey-moon-3-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000253252.png?v=1693178433
RIVAJ HD COLOR CRUSH MATT LIPSTICK NO.9,1945,1945,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-color-crush-matt-lipstick-no-9,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056446704694.jpg?v=1693176615
RIVAJ #01 PURE MATTE LIPSTICK 27,525,525,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-01-pure-matte-lipstick-27,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-09-04T102916.156.png?v=1756963826
BOURJOIS ROUGE VELVET THE LIPSTICK - 46 HONEY NOUGAT,6000,6000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-rouge-velvet-the-lipstick-46-honey-nougat,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616306373433_8506794d-d8cb-4663-a117-26484eaa9ab6.jpg?v=1742298528
RIVAJ HD COLOR CRUSH MATT LIPSTICK NO.18,1945,1945,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-color-crush-matt-lipstick-no-18,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T155300.562.png?v=1693176607
AMRIJ #10 HEART BREAKING MATTE LIPSTICK,1595,1595,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-10-heart-breaking-matte-lipstick,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354104-1000.png?v=1693171472
EVELINE KISS ME QUICK SOFT MATT LIPSTICK 08,2095,2095,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-kiss-me-quick-soft-matt-lipstick-08,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5903416074335_f6d0a37e-379a-4e6f-b847-49500c18be41.jpg?v=1744866291
YSL LOVESHINE PINK DESIRE LIPSTICK 209 3.2G,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ysl-loveshine-pink-desire-lipstick-209-3-2g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3614274132779_cdba4dec-01fa-46ca-8d56-c93014f66ce1.jpg?v=1748695374
RIVAJ HD COLOR CRUSH MATT LIPSTICK NO.16,1945,1945,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-color-crush-matt-lipstick-no-16,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T155150.460.png?v=1693176608
MAC LIPSTICK ALL FIRED UP RETRO PC,7995,7995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kat-von-d-medium-58-neutral-foundation-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/773602314775_1_9c2ad33a-a64b-4237-8e65-648ada9cb714.jpg?v=1718916945
RIMMEL LASTING FINISH MATTE LIPSTICK 530,2990,2990,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rimmel-lasting-finish-matte-lipstick-530,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-16T161510.331.png?v=1693174948
MUSARRAT MISBAH MATT LUXE IMPULSE 4.2 GRAMS,1499,1499,No Discount,https://alfatah.pkhttps://alfatah.pk/products/musarrat-misbah-matt-luxe-impulse-4-2-grams,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002290369.jpg?v=1760961080
CHARLOTTE TILBURY LIPSTICK VERY VICTORIA,13900,13900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/charlotte-tilbury-lipstick-very-victoria,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5060332321346.jpg?v=1693177269
MUSARRAT MISBAH MATT LUXE SCARLET FURRY 4.2 GRAMS,1499,1499,No Discount,https://alfatah.pkhttps://alfatah.pk/products/musarrat-misbah-matt-luxe-scarlet-furry-4-2-grams,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002290406_5fc44931-ed22-457b-bd19-2d534cddf3b6.jpg?v=1703332979
RIVAJ CLASSY FEEL LIPSTICK 37,255,255,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-classy-feel-lipstick-37,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/5056446702638_1.jpg?v=1708953968
RIVAJ #01 PURE MATTE LIPSTICK 13,525,525,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-01-pure-matte-lipstick-13,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-09-09T094107.946.png?v=1757392928
RIVAJ #01 PURE MATTE LIPSTICK 23,525,525,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-01-pure-matte-lipstick-23,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-09-09T094656.163.png?v=1757393317
EVELINE VARIETE SATIN LIP STICK 02,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-variete-satin-lip-stick-02,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5901761941661_91d9e958-937c-4200-8636-60dbc01bce15.jpg?v=1727955274
MURREE BREWERY DRINK LEMON MALT CAN 250 ML,80,80,No Discount,https://alfatah.pkhttps://alfatah.pk/products/murree-brewery-drink-lemon-malt-can-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_297a051f-8eea-45f9-b687-f105de592257.png?v=1745666523
GATORADE DRINK TROPICAL FRUIT BOTTLE 500 ML,100,100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/gatorade-drink-tropical-fruit-bottle-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_100_1b6620da-6ca3-4540-9964-d31c75d273b8.png?v=1736591319
TASTE OF NATURE FRUTI MANGO JUICE GLASS BOTTLE 1LTR- CARTON,1680,1680,No Discount,https://alfatah.pkhttps://alfatah.pk/products/taste-of-nature-fruti-mango-juice-glass-bottle-1ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/IMG_8233.jpg?v=1738921238
DAYFRESH FLAVOURED MILK BELGIAN CHOCOLATE 225ML-CARTON,1920,1920,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dayfresh-flavoured-milk-belgian-chocolate-225ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/947959dbd644848cbaaf2209b3bcb653.jpg?v=1690211866
DAYFRESH FLAVOURED MILK BELGIAN CHOCOLATE 225ML,160,160,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dayfresh-flavoured-milk-belgian-chocolate-225ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002383122_3003eb41-25c7-4518-8d4e-ac5592d633d4.jpg?v=1690211865
DAY FRESH FLAVORED MILK NUTTELICIOUS HAZELNUT LOW SUGAR 225ML-CARTON,1920,1920,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dayfresh-flavoured-milk-nutelicious-hazelnut-225ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/d40b69a8c37d9a98a1107fd8cf677684.jpg?v=1750661154
DAYFRESH FLAVOURED MILK NUTELICIOUS HAZELNUT 225ML,160,160,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dayfresh-flavoured-milk-nutelicious-hazelnut-225ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002383115_e542cd15-c68f-4dd5-a368-f271270b0db3.jpg?v=1690211875
MURREE BREWERY MALT 79 TIN 250 ML,80,80,No Discount,https://alfatah.pkhttps://alfatah.pk/products/murree-brewery-malt-79-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/iub1099661-1.jpg?v=1703101170
MURREE BREWERY CARBONATED MALT DRINK CINDY TIN 250 ML,80,80,No Discount,https://alfatah.pkhttps://alfatah.pk/products/murree-brewery-carbonated-malt-drink-cindy-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_9a7f52a8-df1c-4150-99e0-91a650c84a31.png?v=1749204937
COCA COLA LOCAL TIN 250 ML,105,105,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-07-19T104104.689.png?v=1690210780
COCA COLA LOCAL CAN 250 ML-CARTON,1260,1260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-local-tin-250-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T151102.710.png?v=1690210781
COKE ZERO SLIM TIN 250 ML,105,105,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coke-zero-slim-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/NewProject_61.jpg?v=1704876918
COKE ZERO SLIM CAN 250 ML-CARTON,1260,1260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coke-zero-slim-tin-250-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/image_ace544fd-4fb8-429d-828f-5a463c895a2b.webp?v=1737026639
COCA COLA CSD PET 350ML PC,65,65,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-csd-pet-350ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T161420.159.png?v=1690210776
COCA COLA DRINK 350ML CARBONATED DRINK-CARTON,780,780,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-csd-pet-350ml-pc-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_4e1734cb-7c8d-4b6c-b083-e86af114a914.png?v=1750499028
PEPSI BOTTLE 345 ML-CARTON,780,780,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pepsi-bottle-345-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T150327.820.png?v=1742883150
PEPSI BOTTLE 345 ML,65,65,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pepsi-bottle-345-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_3c46af10-6ed1-4999-b2d7-7ddd783c89c6.jpg?v=1717650566
7UP BOTTLE 345 ML,65,65,No Discount,https://alfatah.pkhttps://alfatah.pk/products/7-up-bottle-345-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2a8b7b4347b965d5d2e8484321c9aa1d_png_750x750_jpg.webp?v=1703087551
7 UP BOTTLE 345 ML-CARTON,780,780,No Discount,https://alfatah.pkhttps://alfatah.pk/products/7-up-bottle-345-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/m0055-2.jpg?v=1703087548
SPRITE LOCAL CAN 250 ML-CARTON,1260,1260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/sprite-local-tin-250-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_60_657cd015-07c0-4924-995b-0740f395d336.jpg?v=1703106456
SPRITE LOCAL TIN 250 ML,105,105,No Discount,https://alfatah.pkhttps://alfatah.pk/products/sprite-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115627_4c7da31c-ac83-4692-834a-065a1feb7c54.jpg?v=1736755120
COCA COLA BOTTLE 1.5 LTR,180,180,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-bottle-1-5-ltr-2,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T161603.218.png?v=1690210770
COKE BOTTLE 1.5 LTR-CARTON,1080,1080,No Discount,https://alfatah.pkhttps://alfatah.pk/products/coca-cola-bottle-1-5-ltr-2-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T150627.637.png?v=1690210770
SHEZAN JUICE MANGO 250 ML,45,45,No Discount,https://alfatah.pkhttps://alfatah.pk/products/shezan-juice-mango-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115736_84c0e020-1cc6-429a-a9d8-4e3dd002545a.jpg?v=1748421181
SHEZAN JUICE MANGO 250 ML-CARTON,1080,1080,No Discount,https://alfatah.pkhttps://alfatah.pk/products/shezan-juice-mango-250-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Screenshot2023-02-23202750.png?v=1690226618
NESTLE JUICE FRUITA VITALS CHAUNSA NECTAR 200 ML-CARTON,1680,1680,No Discount,https://alfatah.pkhttps://alfatah.pk/products/nestle-juice-fruita-vitals-chaunsa-nectar-200-ml-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115578-CARTON.jpg?v=1747046850
NESTLE JUICE FRUITA VITALS CHAUNSA NECTAR 200 ML,70,70,No Discount,https://alfatah.pkhttps://alfatah.pk/products/nestle-juice-fruita-vitals-chaunsa-nectar-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_652c485b-292d-4cdf-b9bc-f15163b34d91.png?v=1749622543
7 UP BOTTLE 1.5 LTR-CARTON,990,990,No Discount,https://alfatah.pkhttps://alfatah.pk/products/7up-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/d4cc2d6c661464aca50ddb3b0276fc37.png?v=1703087547
7UP BOTTLE 1.5 LTR,165,165,No Discount,https://alfatah.pkhttps://alfatah.pk/products/7up-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/RFE65R-1.webp?v=1703087547
COLA NEXT 300 ML,50,50,No Discount,https://alfatah.pkhttps://alfatah.pk/products/cola-next-300-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964001179702_ecc8a60f-03b9-4d72-aefc-7e551918ba9d.jpg?v=1746790421
